REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
110012,2026,06,4,35,0,11,,1,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,01,,246
110013,2026,06,4,10,0,01,2,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,,112
110014,2026,06,1,59,0,10,,2,1,4,1,,,2,3,15,02,08,,,,500,320,1,500,320,180,1,0,0,0,,240,,3200,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,287
110015,2026,06,4,35,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,,,,,11,,274
110016,2026,06,1,59,0,06,,1,2,2,1,,,2,3,11,01,04,,,,400,290,1,400,290,160,3,0,50,50,,45,,7212,3,1,3,3,,,,,,,,,,,,,,,,,1,03,2,206
110017,2026,06,4,35,4,02,4,2,6,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,03,,836
110018,2026,06,1,35,4,02,3,2,6,3,1,,,2,3,10,07,33,,,,150,120,2,150,120,0,,0,0,0,4,38,,1950,3,1,1,3,,,,,,,,,,,,,,,,,2,18,,398
110019,2026,06,4,59,9,10,,1,4,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,1,18,,978
110020,2026,06,1,24,0,06,,2,6,5,1,,,1,2,21,02,05,,,,375,167,1,375,167,250,2,0,100,100,,205,,3333,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,206
110021,2026,06,1,12,0,08,,1,1,4,1,,,2,3,06,08,35,,,,600,600,1,600,600,0,,0,0,0,,240,,3800,3,1,2,2,,,,,,,,,,,,,,,,,1,04,4,135
110022,2026,06,1,59,0,06,,1,1,4,1,,,1,3,21,05,23,,,,400,440,1,400,440,0,,40,0,40,,35,,5400,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,519
110023,2026,06,3,35,4,08,,2,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,99,4,1,,,113,2,1,,1,1,1,,1,,,1,18,,852
110024,2026,06,1,10,0,06,,2,1,4,1,,,1,1,11,08,35,,,,400,400,1,400,400,0,,0,0,0,,236,,3208,1,1,1,4,,,,,,,,,,,,,,,,,1,09,2,84
110025,2026,06,1,35,4,09,,2,1,5,1,,,2,3,20,07,32,,,,140,140,2,140,140,0,,0,0,0,5,27,,2000,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,622
110026,2026,06,4,35,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,,,,,,,,,,11,,677
110027,2026,06,4,59,0,12,,1,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,15,,248
110028,2026,06,1,35,0,03,6,2,6,5,1,,,2,3,17,05,24,,,,400,400,1,400,400,0,,0,0,0,,210,,3606,1,1,1,3,,,,,,,,,,,,,,,,,3,05,,95
110029,2026,06,1,13,0,02,4,2,6,1,1,,,2,3,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,29,,1590,3,1,2,4,,,,,,,,,,,,,,,,,1,07,,120
110030,2026,06,4,10,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,85
110031,2026,06,1,35,0,12,,1,5,6,1,,,2,3,17,05,21,,,,375,375,1,375,375,0,,0,0,0,,51,,3905,3,1,2,2,,,,,,,,,,,,,,,,,,01,,48
110032,2026,06,1,47,0,05,,2,1,6,1,,,2,1,17,05,24,,,,200,200,2,200,200,0,,0,0,0,6,33,,1600,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,128
110033,2026,06,3,48,8,06,,1,6,6,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,6,5,1,,,,2,,1,1,1,,1,3,,,1,01,,792
110034,2026,06,1,35,0,02,4,1,6,4,1,,,1,3,21,05,23,,,,400,400,1,400,400,0,,0,0,0,,19,,3125,3,4,2,4,,,,,,,,,,,,,,,,,1,04,,204
110035,2026,06,1,35,0,07,,1,1,4,1,,,2,3,10,07,31,,,,400,450,1,400,450,0,,0,50,50,,240,,3000,3,1,3,4,,,,,,,,,,,,,,,,,1,03,2,227
110036,2026,06,2,35,0,04,,1,1,5,1,,,2,1,08,10,42,3,2,1,400,0,1,400,0,,,,,,,17,,2500,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,312
110037,2026,06,4,46,6,12,,2,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,01,,165
110038,2026,06,4,48,0,11,,2,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,18,,310
110039,2026,06,1,24,1,10,,2,1,2,1,,,1,3,17,02,08,,,,350,350,1,350,350,0,,0,0,0,,240,,2907,1,1,4,4,,,,,,,,,,,,,,,,,1,08,,434
110040,2026,06,1,35,0,09,,1,1,5,2,,,1,3,21,01,02,,,,375,455,1,395,455,0,,0,80,80,,240,,7179,2,1,2,3,,,,,,,,,,,,,,,,,1,05,,235
110041,2026,06,1,24,0,04,,2,2,4,1,,,2,3,17,05,24,,,,350,350,1,350,350,0,,0,0,0,,61,,2098,1,1,2,2,,,,,,,,,,,,,,,,,1,09,2,96
110042,2026,06,4,48,7,12,,1,1,5,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,653
110043,2026,06,1,59,0,05,,1,1,6,1,,,1,1,16,03,11,,,,350,350,1,350,350,0,,0,0,0,,15,,6264,1,1,1,4,,,,,,,,,,,,,,,,,1,03,1,770
110044,2026,06,1,35,0,05,,2,1,5,1,,,1,3,17,05,22,,,,150,75,2,150,75,75,1,0,0,0,5,147,,5280,1,1,2,4,,,,,,,,,,,,,,,,,1,03,2,175
110045,2026,06,4,12,0,11,,2,2,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,05,,121
110046,2026,06,3,12,0,04,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,59,4,1,,,20,2,1,,,1,1,,1,,,1,08,,205
110047,2026,06,1,35,0,07,,2,6,6,2,,,6,2,01,01,04,,,,400,500,1,680,620,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,1,01,,263
110048,2026,06,4,35,0,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,327
110049,2026,06,1,47,0,10,,1,1,5,1,,,2,3,12,07,32,,,,400,400,1,400,400,0,,0,0,0,,240,,7212,3,1,1,3,,,,,,,,,,,,,,,,,1,02,,165
110050,2026,06,1,48,0,06,,1,1,4,1,,,2,3,09,07,31,,,,400,500,1,400,500,0,,0,100,100,,198,,7212,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,160
110051,2026,06,2,24,0,02,4,2,1,4,1,,,2,3,17,01,02,2,7,2,375,0,1,375,0,,,,,,,19,,3275,2,1,2,2,,,,,,,,,,,,,,,,,3,02,,507
110052,2026,06,4,24,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,05,,89
110053,2026,06,1,59,0,04,,2,2,5,1,,,1,3,21,02,08,,,,400,400,1,400,400,0,,0,0,0,,6,,4400,1,1,3,3,,,,,,,,,,,,,,,,,1,03,1,276
110054,2026,06,1,59,9,07,,1,2,4,1,,,2,2,10,01,03,,,,400,400,1,400,400,0,,0,0,0,,173,,7692,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,606
110055,2026,06,4,35,4,05,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,2,,1,06,1,159
110056,2026,06,4,24,0,12,,1,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,01,,66
110057,2026,06,3,11,0,06,,2,1,4,,1,2,1,3,16,08,36,,,,,,,,,,,,,,,,25,,,,,,20,6,1,4,10,9,2,,,1,1,,,2,,,1,06,1,50
110058,2026,06,4,13,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,74
110059,2026,06,1,35,0,03,5,1,6,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,42,,4219,1,1,1,1,,,,,,,,,,,,,,,,,1,01,,89
110060,2026,06,4,35,4,12,,1,3,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,03,,384
110061,2026,06,3,11,0,10,,1,1,4,,1,1,2,3,08,08,35,,,,,,,,,,,,,,,,240,,,,,,50,2,1,4,13,12,2,,1,1,,,,1,,,1,08,,55
110062,2026,06,4,35,0,12,,1,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,03,,89
110063,2026,06,1,10,0,08,,2,6,4,1,,,3,3,19,01,03,,,,600,600,1,600,600,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,01,,68
110064,2026,06,4,35,0,12,,1,1,5,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,03,,270
110065,2026,06,3,10,0,12,,1,3,5,,1,1,1,3,21,03,13,,,,,,,,,,,,,,,,10,,,,,,22,1,1,4,12,6,2,,,,,,,,,2,,01,,48
110066,2026,06,1,35,0,05,,1,1,4,1,,,2,1,08,10,42,,,,400,400,1,400,400,0,,0,0,0,,37,,2500,3,1,4,4,,,,,,,,,,,,,,,,,1,18,,245
110067,2026,06,1,10,0,07,,1,2,3,1,,,1,3,05,10,41,,,,400,400,1,400,400,0,,0,0,0,,192,,6250,3,1,2,4,,,,,,,,,,,,,,,,,1,04,4,121
110068,2026,06,4,24,0,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,,,,,,,,,,,11,,132
110069,2026,06,4,24,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,131
110070,2026,06,1,35,4,09,,1,1,6,1,,,2,3,12,01,02,,,,400,400,1,400,400,0,,0,0,0,,240,,14423,3,1,4,4,,,,,,,,,,,,,,,,,1,07,4,622
110071,2026,06,4,10,0,11,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,01,,66
110072,2026,06,1,35,0,10,,2,5,4,2,,,6,3,06,08,36,,,,480,480,1,640,640,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,1,01,,665
110073,2026,06,1,24,0,01,1,2,6,0,1,,,2,3,18,06,30,,,,30,30,2,30,30,0,,0,0,0,4,54,,1660,3,3,2,2,,,,,,,,,,,,,,,,,2,03,,111
110074,2026,06,1,48,0,02,3,2,6,4,1,,,1,3,17,04,18,,,,300,300,1,300,300,0,,0,0,0,,26,,1984,3,1,2,2,,,,,,,,,,,,,,,,,1,04,,792
110075,2026,06,1,24,0,09,,2,1,4,1,,,2,3,12,07,32,,,,375,375,1,375,375,375,3,0,0,0,,240,,2000,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,138
110076,2026,06,4,35,0,11,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,11,,155
110077,2026,06,4,59,0,12,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,11,,534
110078,2026,06,1,10,0,02,4,2,6,3,1,,,2,3,10,07,33,,,,375,375,1,375,375,0,,0,0,0,,13,,1725,3,1,1,4,,,,,,,,,,,,,,,,,1,14,,63
110079,2026,06,4,24,0,11,,1,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,01,,157
110080,2026,06,1,35,4,05,,2,6,6,1,,,2,2,14,02,06,,,,400,500,1,400,500,0,,0,100,100,,34,,5646,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,770
110081,2026,06,1,35,0,03,5,2,6,5,1,,,2,1,19,07,31,,,,310,360,1,310,360,0,,0,0,0,,34,,1800,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,167
110082,2026,06,4,35,4,02,3,2,6,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18,,332
110083,2026,06,1,59,0,07,,1,5,6,1,,,1,3,21,03,10,,,,350,350,1,350,350,0,,0,0,0,,72,,5200,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,270
110084,2026,06,1,35,0,04,,2,1,4,1,,,2,3,08,02,06,,,,400,385,1,400,385,15,2,0,0,0,,19,,2404,3,3,2,2,,,,,,,,,,,,,,,,,1,03,1,330
110085,2026,06,1,13,0,03,6,1,2,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,25,,3670,1,3,4,4,,,,,,,,,,,,,,,,,1,03,1,119
110086,2026,06,1,35,0,11,,2,1,2,1,,,2,3,17,07,34,,,,400,500,1,400,500,0,,0,100,100,,240,,2300,3,1,1,1,,,,,,,,,,,,,,,,,,08,,94
110087,2026,06,1,24,0,10,,1,2,4,1,,,1,3,16,08,35,,,,385,385,1,385,385,0,,0,0,0,,217,,3075,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,164
110088,2026,06,1,47,0,09,,1,1,4,1,,,2,3,04,10,41,,,,420,440,1,420,440,0,,20,0,20,,32,,6230,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,106
110089,2026,06,1,24,0,08,,2,1,6,1,,,1,3,16,05,20,,,,400,400,1,400,400,0,,0,0,0,,240,,16827,2,1,4,4,,,,,,,,,,,,,,,,,1,02,,164
110090,2026,06,1,35,0,01,1,2,6,1,1,,,2,3,19,07,32,,,,120,100,2,120,100,0,,0,0,0,4,12,,2000,3,1,1,2,,,,,,,,,,,,,,,,,2,03,,239
110091,2026,06,1,35,4,02,3,2,6,2,1,,,2,3,10,07,33,,,,200,200,2,200,200,0,,0,0,0,7,10,,2000,3,1,1,1,,,,,,,,,,,,,,,,,1,03,,202
110092,2026,06,1,35,4,05,,2,6,5,1,,,2,2,12,03,11,,,,375,375,1,375,375,0,,0,0,0,,62,,7846,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,972
110093,2026,06,1,35,0,04,,1,1,2,1,,,2,3,12,07,32,,,,350,350,1,350,350,0,,0,0,0,,51,,4396,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,134
110094,2026,06,4,35,4,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,344
110095,2026,06,4,35,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,,01,,274
110096,2026,06,4,59,0,08,,2,1,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,218
110097,2026,06,4,24,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,05,,561
110098,2026,06,4,24,2,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,315
110099,2026,06,4,59,9,02,3,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,2,13,,394
110100,2026,06,1,13,0,06,,1,1,4,1,,,6,3,14,06,28,,,,800,800,1,800,800,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,1,03,3,84
110101,2026,06,1,47,0,03,5,1,6,4,1,,,4,3,01,01,04,,,,700,700,1,700,700,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,1,01,,101
110102,2026,06,1,24,1,07,,1,4,4,1,,,2,3,19,07,32,,,,390,410,1,390,410,0,,10,0,10,,45,,2100,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,502
110103,2026,06,1,35,0,06,,2,5,2,2,,,2,2,17,04,18,,,,400,400,1,600,600,0,,0,0,0,,46,,1900,3,1,2,2,,,,,,,,,,,,,,,,,1,18,,148
110104,2026,06,2,48,7,10,,1,5,2,1,,,2,2,11,08,38,1,2,2,170,0,2,170,0,,,,,,5,22,,4000,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,744
110105,2026,06,4,24,2,01,2,2,6,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,,923
110106,2026,06,3,11,0,09,,2,4,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,,,52,2,,,,,,1,2,,,1,17,4,49
110107,2026,06,1,24,2,04,,2,1,2,1,,,2,3,12,02,07,,,,375,425,1,375,425,0,,0,50,50,,23,,4000,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,1303
110108,2026,06,1,47,0,06,,2,2,2,1,,,2,3,17,04,18,,,,390,840,1,390,840,0,,0,0,0,,115,,2712,1,1,1,2,,,,,,,,,,,,,,,,,1,03,3,170
110109,2026,06,1,10,0,07,,2,1,4,1,,,6,3,14,06,29,,,,400,400,1,400,400,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,1,02,,47
110110,2026,06,1,12,0,02,4,2,6,3,1,,,1,3,17,04,18,,,,400,400,1,400,400,0,,0,0,0,,36,,3409,1,1,3,3,,,,,,,,,,,,,,,,,1,07,,148
110111,2026,06,1,59,9,06,,2,1,6,1,,,1,2,16,01,02,,,,450,450,1,450,450,0,,0,0,0,,120,,6082,3,1,3,4,,,,,,,,,,,,,,,,,1,03,2,371
110112,2026,06,1,35,0,04,,1,1,4,1,,,2,2,01,09,40,,,,450,450,1,450,450,0,,0,0,0,,9,,1760,3,3,4,4,,,,,,,,,,,,,,,,,1,01,,140
110113,2026,06,4,48,7,11,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,,,,,01,,571
110114,2026,06,1,24,0,06,,1,1,2,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,176,,4000,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,112
110115,2026,06,4,12,0,08,,2,1,5,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,1,06,3,174
110116,2026,06,4,12,0,11,,1,1,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,170
110117,2026,06,1,35,0,03,6,1,2,5,1,,,2,3,14,03,11,,,,375,375,1,375,375,0,,0,0,0,,94,,5333,3,1,4,4,,,,,,,,,,,,,,,,,2,02,,388
110118,2026,06,1,35,5,01,2,1,6,3,1,,,2,3,19,07,34,,,,50,50,2,50,50,0,,0,0,0,4,37,,1760,3,4,1,1,,,,,,,,,,,,,,,,,2,14,,376
110119,2026,06,1,12,0,11,,2,1,2,1,,,2,3,12,07,32,,,,350,350,1,350,350,0,,0,0,0,,240,,2473,3,1,2,2,,,,,,,,,,,,,,,,,,08,,111
110120,2026,06,1,35,4,08,,2,1,4,1,,,1,2,17,04,18,,,,420,480,1,420,480,0,,0,0,0,,62,,3244,1,1,4,4,,,,,,,,,,,,,,,,,1,04,4,1191
110121,2026,06,1,11,0,07,,1,6,4,1,,,1,3,21,05,25,,,,375,375,1,375,375,0,,0,0,0,,53,,3500,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,64
110122,2026,06,1,35,3,05,,1,2,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,33,,5600,1,3,2,4,,,,,,,,,,,,,,,,,1,03,1,251
110123,2026,06,1,59,9,05,,1,1,5,1,,,4,2,13,01,03,,,,450,450,1,450,450,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,1,03,1,841
110124,2026,06,4,13,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,,,,05,,124
110125,2026,06,4,24,0,11,,1,6,6,,1,1,6,3,14,03,10,,,,,,,,,,,,,,,,114,,,,,,,,,5,07,12,,,,,,,,,,,,01,,142
110126,2026,06,4,12,0,12,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,93
110127,2026,06,4,12,0,12,,1,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,11,,127
110128,2026,06,1,59,9,02,4,2,6,5,1,,,2,3,18,07,34,,,,200,200,2,200,200,0,,0,0,0,4,4,,2300,3,4,2,2,,,,,,,,,,,,,,,,,2,02,,642
110129,2026,06,1,48,8,04,,1,6,4,1,,,2,3,20,07,33,,,,400,160,1,400,160,240,3,0,0,0,,17,,2308,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,1013
110130,2026,06,4,46,6,12,,1,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,18,,183
110131,2026,06,1,59,0,07,,1,1,4,1,,,4,2,15,07,34,,,,300,100,1,300,100,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,1,03,3,188
110132,2026,06,4,59,0,05,,1,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,01,,699
110133,2026,06,1,35,0,04,,2,6,4,1,,,1,3,17,05,21,,,,400,400,1,400,400,0,,0,0,0,,66,,3400,1,1,3,3,,,,,,,,,,,,,,,,,1,18,,221
110134,2026,06,1,46,0,06,,2,1,3,1,,,2,1,17,04,18,,,,160,160,2,160,160,0,,0,0,0,2,2,,2318,1,1,3,3,,,,,,,,,,,,,,,,,1,03,2,63
110135,2026,06,1,24,2,04,,1,2,4,1,,,6,3,12,02,05,,,,740,740,1,740,740,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,1,02,,300
110136,2026,06,1,47,0,01,2,2,6,3,1,,,2,3,17,02,08,,,,300,300,1,300,300,0,,0,0,0,,1,,2100,3,2,3,3,,,,,,,,,,,,,,,,,3,03,,184
110137,2026,06,2,59,0,01,2,2,6,4,1,,,2,3,19,07,34,0,12,2,60,0,2,60,0,,,,,,4,13,,2000,3,1,2,2,,,,,,,,,,,,,,,,,2,14,,565
110138,2026,06,1,35,0,06,,1,2,2,1,,,4,3,20,08,35,,,,400,400,1,400,400,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,1,02,,296
110139,2026,06,1,35,0,02,4,2,6,3,1,,,2,3,11,08,38,,,,320,240,1,320,240,80,3,0,0,0,,2,,2400,3,3,1,1,,,,,,,,,,,,,,,,,1,18,,72
110140,2026,06,1,46,6,05,,1,6,2,1,,,1,3,17,07,34,,,,250,250,2,250,250,0,,0,0,0,7,64,,1329,3,4,1,1,,,,,,,,,,,,,,,,,1,08,,161
110141,2026,06,1,35,0,10,,1,6,4,1,,,2,3,10,07,34,,,,150,240,2,150,240,0,,0,0,0,0,21,,1860,1,1,1,2,,,,,,,,,,,,,,,,,1,18,,210
110142,2026,06,1,35,4,07,,1,1,6,1,,,2,3,05,01,02,,,,350,350,1,350,350,0,,0,0,0,,240,,12637,3,1,2,4,,,,,,,,,,,,,,,,,1,06,2,940
110143,2026,06,1,24,0,05,,1,1,4,1,,,2,3,04,09,39,,,,400,400,1,400,400,0,,0,0,0,,49,,6500,2,1,4,4,,,,,,,,,,,,,,,,,1,03,1,129
110144,2026,06,1,24,2,05,,2,4,4,1,,,1,3,17,04,18,,,,362,362,1,362,362,0,,0,0,0,,57,,2980,1,1,2,2,,,,,,,,,,,,,,,,,1,14,2,949
110145,2026,06,1,35,0,08,,1,1,4,1,,,3,2,14,03,12,,,,300,50,1,300,50,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,1,02,,207
110146,2026,06,4,35,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,11,,113
110147,2026,06,1,10,0,10,,2,1,4,1,,,2,3,10,02,07,,,,400,420,1,400,420,0,,20,0,20,,240,,2180,3,1,3,4,,,,,,,,,,,,,,,,,1,08,,46
110148,2026,06,4,13,0,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,01,,78
110149,2026,06,1,47,0,06,,2,6,1,1,,,2,3,12,02,07,,,,400,400,1,400,400,0,,0,0,0,,154,,5500,3,1,1,2,,,,,,,,,,,,,,,,,1,14,2,124
110150,2026,06,1,35,4,03,6,1,6,5,1,,,6,2,15,03,13,,,,250,300,2,250,300,,,,,,6,39,,,,,,,,,,,,,,,,,,,,,,,1,05,,892
110151,2026,06,1,35,0,10,,1,1,4,1,,,6,3,01,08,35,,,,300,250,1,300,250,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,516
110152,2026,06,1,46,0,04,,2,2,5,1,,,1,2,17,04,16,,,,240,240,2,240,240,0,,0,0,0,5,110,,5200,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,71
110153,2026,06,4,35,3,10,,2,4,6,,1,1,1,3,21,05,22,,,,,,,,,,,,,,,,67,,,,,,,,,4,12,5,,,,,,,,,,,1,01,,649
110154,2026,06,4,46,6,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,,,,,,,,,,,,11,,151
110155,2026,06,1,48,0,07,,1,1,4,1,,,2,3,04,08,35,,,,800,800,1,800,800,0,,240,0,240,,159,,7800,3,1,2,4,,,,,,,,,,,,,,,,,1,03,2,133
110156,2026,06,2,35,0,03,6,2,1,5,1,,,1,3,17,04,16,2,76,2,240,0,2,240,0,,,,,,7,109,,4700,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,189
110157,2026,06,1,35,4,08,,2,1,5,1,,,2,2,12,02,05,,,,375,300,1,375,300,75,3,0,0,0,,240,,3836,3,1,4,4,,,,,,,,,,,,,,,,,1,03,3,740
110158,2026,06,1,35,0,11,,2,1,4,1,,,2,3,14,02,07,,,,375,18,1,375,18,0,,0,0,0,,240,,5600,3,1,2,2,,,,,,,,,,,,,,,,,,02,,223
110159,2026,06,4,35,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,11,,587
110160,2026,06,1,48,8,09,,2,2,6,1,,,6,1,14,02,06,,,,325,325,1,325,325,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,1,08,,477
110161,2026,06,4,35,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,291
